1.073950151287009724e+01,5.490911413840882105e-02,9.907936785013685466e+00,1.232553807983971694e+01,1.570823576045542236e+00,9.751177824161569418e+00,1.026326384795315239e-01,9.741082654680642605e+00,6.368544251529384415e-01,1.009051857765051530e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.305370312203334748e+01,9.630960177219023421e-01,9.800062010212103658e+00,1.312533813454126808e+01,2.241514310744829874e-01,1.184822018357163742e+01,9.165436450538695379e-01,1.295510520258680565e+01,1.929229993687422429e+00,8.152407291658693822e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.377122117528446132e+01,6.602540738661155650e-02,9.891465539488965675e+00,1.387436199063962761e+01,1.546538301265842907e+00,1.129692534131803683e+01,1.221240826589948814e+00,9.485294858993817968e+00,1.398535580037517878e+00,1.078685477704996032e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.029273902803161000e+01,9.525145437102611190e-02,1.175256595104485591e+01,1.100905343206760634e+01,9.334790767995071459e-01,1.199676930117193940e+01,6.038727155045975348e-01,1.028497045744385652e+01,1.300381708576765272e+00,1.109367537695336559e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.319965371646162389e+01,1.661066923893993463e+00,1.010607856128938487e+01,1.225777265661458770e+01,1.049807365444759943e+00,1.065287167548226677e+01,6.241536408615178111e-02,1.251435807279687751e+01,2.698347208484266346e-01,8.414484824704485888e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.232257572137608470e+01,1.634383585753027557e-01,1.087656607354089289e+01,1.253497652701894438e+01,1.289767634977403432e+00,9.173323370074175642e+00,1.395112752530281996e+00,1.100885953782430171e+01,9.655403101277546529e-01,1.080190611333262929e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.042534457349934485e+01,5.256941071071059568e-01,1.105538323843397919e+01,1.163968085010823117e+01,5.343742514707281455e-01,1.284483667364026971e+01,1.105311979974788583e+00,1.075955507889355545e+01,1.618443622945153093e+00,8.720888034204120842e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.257850906894081078e+01,1.047497415032696999e+00,1.069501069575402852e+01,1.006851301233601248e+01,2.490342282531887719e-02,9.209636088954338717e+00,1.059000965396971194e+00,1.013259354982610461e+01,6.953259776338376330e-01,1.047356074663036551e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.189499216865237941e+01,4.796550555355476586e-01,1.212860905466671646e+01,1.063866033262332778e+01,9.068450293368504056e-01,1.187819674613340837e+01,1.429608809116959200e+00,1.169375364866848166e+01,6.824839542902605416e-02,1.048734282182718403e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.221669785202595904e+01,1.735102932854562185e+00,1.229742915726100527e+01,1.078446033188373754e+01,1.164776598037985833e+00,1.218073751155914408e+01,1.361608093650930051e+00,1.024306839509763556e+01,4.087417618366933070e-01,9.602053509086825756e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.368616557533735545e+01,7.794109563676998587e-01,1.235430378228975101e+01,1.157414439343704871e+01,4.032993904387662809e-01,1.154876063029601063e+01,2.227143895115124561e-01,1.067048388061736119e+01,1.159618041923759835e+00,8.692528260757054426e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
